skill,salary
Big Data,99800
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,102000
Big Data,102000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,110000
Big Data,120000
Big Data,120000
Big Data,122000
Big Data,122000
Big Data,95800
Big Data,102300
Big Data,103200
Big Data,103600
Big Data,103800
Big Data,103800
Big Data,104000
Big Data,104500
Big Data,106300
Big Data,108900
Big Data,109900
Big Data,112500
Big Data,114550
Big Data,120000
Big Data,122000
Big Data,122100
Big Data,122500
Big Data,125000
Big Data,127000
Big Data,135000
Big Data,140000
Big Data,146200
Big Data,123000
Big Data,127700
Big Data,136900
Big Data,142100
Big Data,95000
Big Data,90600
Big Data,132000
Big Data,144000
Big Data,140000
Big Data,150000
Big Data,134610
Big Data,113200
Big Data,113200
Big Data,100000
Big Data,132000
Big Data,67400
Big Data,67400
Big Data,70700
Big Data,71614
Big Data,71802
Big Data,73445
Big Data,73923
Big Data,73923
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,87900
Big Data,88254
Big Data,88900
Big Data,89600
Big Data,90000
Big Data,90000
Big Data,90000
Big Data,90800
Big Data,91900
Big Data,92000
Big Data,92900
Big Data,93000
Big Data,93900
Big Data,93900
Big Data,94100
Big Data,94200
Big Data,94350
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95100
Big Data,95600
Big Data,95900
Big Data,96000
Big Data,96000
Big Data,96000
Big Data,96800
Big Data,97000
Big Data,97500
Big Data,98000
Big Data,98000
Big Data,99000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100600
Big Data,101000
Big Data,101600
Big Data,101700
Big Data,102000
Big Data,102000
Big Data,102000
Big Data,102000
Big Data,102000
Big Data,102000
Big Data,102000
Big Data,103000
Big Data,103000
Big Data,103500
Big Data,104000
Big Data,104500
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,106000
Big Data,106800
Big Data,107000
Big Data,108000
Big Data,108000
Big Data,109000
Big Data,109000
Big Data,109000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,111000
Big Data,112000
Big Data,112000
Big Data,114000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,117000
Big Data,118000
Big Data,118000
Big Data,120000
Big Data,120000
Big Data,123000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,127500
Big Data,88691
Big Data,94500
Big Data,94500
Big Data,95000
Big Data,97129
Big Data,97219
Big Data,97219
Big Data,97219
Big Data,97219
Big Data,97219
Big Data,100000
Big Data,101800
Big Data,102000
Big Data,102300
Big Data,103000
Big Data,103500
Big Data,104500
Big Data,105000
Big Data,105250
Big Data,105600
Big Data,106400
Big Data,106600
Big Data,106600
Big Data,107000
Big Data,108970
Big Data,109200
Big Data,109400
Big Data,109400
Big Data,109400
Big Data,109762
Big Data,109890
Big Data,109900
Big Data,109900
Big Data,110000
Big Data,110300
Big Data,110600
Big Data,111100
Big Data,111300
Big Data,111400
Big Data,112600
Big Data,112800
Big Data,112800
Big Data,113100
Big Data,113600
Big Data,113700
Big Data,114300
Big Data,115000
Big Data,115200
Big Data,115380
Big Data,115380
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,116000
Big Data,116000
Big Data,117200
Big Data,117400
Big Data,117500
Big Data,117900
Big Data,118000
Big Data,118500
Big Data,119300
Big Data,119500
Big Data,120000
Big Data,120000
Big Data,120000
Big Data,120000
Big Data,120400
Big Data,120400
Big Data,120700
Big Data,121200
Big Data,122000
Big Data,122200
Big Data,122500
Big Data,122500
Big Data,123000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,127300
Big Data,130000
Big Data,130000
Big Data,130000
Big Data,130000
Big Data,130000
Big Data,130000
Big Data,131000
Big Data,131000
Big Data,132000
Big Data,132000
Big Data,134000
Big Data,135000
Big Data,135000
Big Data,135000
Big Data,135000
Big Data,135000
Big Data,135000
Big Data,136000
Big Data,137000
Big Data,137000
Big Data,137500
Big Data,138000
Big Data,138000
Big Data,139000
Big Data,140000
Big Data,140000
Big Data,140000
Big Data,140000
Big Data,143000
Big Data,145000
Big Data,145000
Big Data,145000
Big Data,150000
Big Data,156000
Big Data,112986
Big Data,125000
Big Data,127800
Big Data,133300
Big Data,133400
Big Data,141000
Big Data,147900
Big Data,150000
Big Data,160000
Big Data,67400
Big Data,70700
Big Data,76066
Big Data,95000
Big Data,96000
Big Data,100000
Big Data,85900
Big Data,94500
Big Data,105300
Big Data,109100
Big Data,115000
Big Data,115300
Big Data,130000
Big Data,98700
Big Data,109000
Big Data,113100
Big Data,116700
Big Data,126000
Big Data,126900
Big Data,132200
Big Data,132200
Big Data,135000
Big Data,135000
Big Data,135000
Big Data,135000
Big Data,143400
Big Data,150000
Big Data,150000
Big Data,150000
Big Data,152000
Big Data,154500
Big Data,154550
Big Data,155000
Big Data,155000
Big Data,160000
Big Data,160000
Big Data,85000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,120000
Big Data,120000
Big Data,120000
Big Data,119000
Big Data,67400
Big Data,67400
Big Data,70700
Big Data,70700
Big Data,71614
Big Data,71614
Big Data,71614
Big Data,72300
Big Data,72300
Big Data,72300
Big Data,72300
Big Data,72300
Big Data,72300
Big Data,73923
Big Data,73923
Big Data,74402
Big Data,79500
Big Data,79500
Big Data,79500
Big Data,79500
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81432
Big Data,81600
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,84739
Big Data,85000
Big Data,85200
Big Data,87600
Big Data,88254
Big Data,89000
Big Data,90000
Big Data,90400
Big Data,90900
Big Data,91800
Big Data,92300
Big Data,92300
Big Data,92900
Big Data,93100
Big Data,93100
Big Data,93800
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95000
Big Data,95500
Big Data,95600
Big Data,95600
Big Data,95700
Big Data,96000
Big Data,96000
Big Data,96000
Big Data,96000
Big Data,96000
Big Data,96000
Big Data,96000
Big Data,96000
Big Data,96000
Big Data,96000
Big Data,96100
Big Data,96100
Big Data,96200
Big Data,96200
Big Data,96200
Big Data,96250
Big Data,96250
Big Data,96500
Big Data,96600
Big Data,96700
Big Data,96700
Big Data,96700
Big Data,96700
Big Data,96700
Big Data,96800
Big Data,96800
Big Data,96800
Big Data,96800
Big Data,96800
Big Data,96800
Big Data,96800
Big Data,97000
Big Data,97000
Big Data,97000
Big Data,97000
Big Data,97000
Big Data,97000
Big Data,97000
Big Data,97000
Big Data,97000
Big Data,97200
Big Data,97300
Big Data,97300
Big Data,97400
Big Data,97500
Big Data,97500
Big Data,97500
Big Data,97500
Big Data,97500
Big Data,97600
Big Data,97600
Big Data,97600
Big Data,97600
Big Data,97600
Big Data,97600
Big Data,97700
Big Data,97700
Big Data,97700
Big Data,97700
Big Data,97700
Big Data,97700
Big Data,97800
Big Data,98000
Big Data,98000
Big Data,98300
Big Data,98342
Big Data,98342
Big Data,98342
Big Data,98400
Big Data,98400
Big Data,98400
Big Data,98600
Big Data,98600
Big Data,98600
Big Data,98600
Big Data,99000
Big Data,99000
Big Data,99000
Big Data,99100
Big Data,99200
Big Data,99300
Big Data,99400
Big Data,99500
Big Data,99600
Big Data,99700
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100300
Big Data,100500
Big Data,100500
Big Data,100500
Big Data,101000
Big Data,101000
Big Data,101000
Big Data,101000
Big Data,101000
Big Data,101600
Big Data,101800
Big Data,101800
Big Data,101800
Big Data,101800
Big Data,101800
Big Data,101800
Big Data,102000
Big Data,102000
Big Data,102000
Big Data,102000
Big Data,102400
Big Data,102400
Big Data,102500
Big Data,102500
Big Data,102700
Big Data,102900
Big Data,102900
Big Data,103000
Big Data,103000
Big Data,103300
Big Data,103500
Big Data,103600
Big Data,103800
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105000
Big Data,105800
Big Data,106000
Big Data,106000
Big Data,106000
Big Data,106400
Big Data,106800
Big Data,107000
Big Data,107000
Big Data,107000
Big Data,107000
Big Data,108000
Big Data,108000
Big Data,108000
Big Data,108000
Big Data,108000
Big Data,108500
Big Data,108800
Big Data,108900
Big Data,109760
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110600
Big Data,110700
Big Data,111100
Big Data,112000
Big Data,112000
Big Data,112000
Big Data,112000
Big Data,112000
Big Data,113300
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115400
Big Data,116200
Big Data,117000
Big Data,118000
Big Data,118000
Big Data,119900
Big Data,120000
Big Data,120000
Big Data,120000
Big Data,120000
Big Data,120800
Big Data,122000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125780
Big Data,126000
Big Data,126000
Big Data,126500
Big Data,127000
Big Data,132000
Big Data,136000
Big Data,92000
Big Data,96800
Big Data,96800
Big Data,105000
Big Data,105000
Big Data,85900
Big Data,85900
Big Data,85900
Big Data,94500
Big Data,94500
Big Data,97219
Big Data,97219
Big Data,97219
Big Data,97219
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,100000
Big Data,101088
Big Data,101088
Big Data,101088
Big Data,101088
Big Data,101088
Big Data,101088
Big Data,102000
Big Data,102600
Big Data,102600
Big Data,104500
Big Data,105300
Big Data,105300
Big Data,105300
Big Data,105500
Big Data,105600
Big Data,105600
Big Data,105600
Big Data,105600
Big Data,105600
Big Data,105600
Big Data,105600
Big Data,105800
Big Data,105800
Big Data,105900
Big Data,105900
Big Data,106000
Big Data,106100
Big Data,106100
Big Data,106100
Big Data,106100
Big Data,106100
Big Data,106100
Big Data,106300
Big Data,106600
Big Data,106700
Big Data,106900
Big Data,107200
Big Data,107500
Big Data,107500
Big Data,107500
Big Data,107700
Big Data,107800
Big Data,107800
Big Data,108030
Big Data,108300
Big Data,108400
Big Data,108400
Big Data,108400
Big Data,108800
Big Data,108800
Big Data,108970
Big Data,108970
Big Data,108970
Big Data,108970
Big Data,108970
Big Data,108970
Big Data,108970
Big Data,108970
Big Data,108970
Big Data,108970
Big Data,108970
Big Data,108970
Big Data,108970
Big Data,109000
Big Data,109000
Big Data,109000
Big Data,109000
Big Data,109000
Big Data,109200
Big Data,109300
Big Data,109600
Big Data,109762
Big Data,109762
Big Data,109900
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110000
Big Data,110200
Big Data,110300
Big Data,110300
Big Data,110800
Big Data,110800
Big Data,110900
Big Data,110900
Big Data,111000
Big Data,111000
Big Data,111000
Big Data,111100
Big Data,111100
Big Data,111100
Big Data,111300
Big Data,111400
Big Data,111700
Big Data,112000
Big Data,112000
Big Data,112000
Big Data,112200
Big Data,112200
Big Data,112300
Big Data,112300
Big Data,112300
Big Data,112400
Big Data,112500
Big Data,112500
Big Data,112500
Big Data,112540
Big Data,112540
Big Data,112540
Big Data,112540
Big Data,112600
Big Data,112700
Big Data,112700
Big Data,112700
Big Data,112800
Big Data,112800
Big Data,113000
Big Data,113000
Big Data,113300
Big Data,113500
Big Data,113500
Big Data,113850
Big Data,114000
Big Data,114300
Big Data,114600
Big Data,114600
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115000
Big Data,115100
Big Data,115100
Big Data,115100
Big Data,115200
Big Data,115350
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115380
Big Data,115389
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115400
Big Data,115500
Big Data,115500
Big Data,115500
Big Data,115500
Big Data,116000
Big Data,116000
Big Data,116047
Big Data,116100
Big Data,116200
Big Data,116500
Big Data,116700
Big Data,117000
Big Data,117000
Big Data,117200
Big Data,117300
Big Data,117300
Big Data,117900
Big Data,117900
Big Data,117944
Big Data,117944
Big Data,118000
Big Data,118300
Big Data,118300
Big Data,118500
Big Data,118700
Big Data,118800
Big Data,118800
Big Data,118900
Big Data,118900
Big Data,118900
Big Data,119000
Big Data,119000
Big Data,119000
Big Data,119000
Big Data,119000
Big Data,119100
Big Data,119150
Big Data,119160
Big Data,119160
Big Data,119160
Big Data,119160
Big Data,119160
Big Data,119200
Big Data,119300
Big Data,119400
Big Data,119400
Big Data,119400
Big Data,119400
Big Data,119600
Big Data,119600
Big Data,119900
Big Data,120000
Big Data,120000
Big Data,120000
Big Data,120000
Big Data,120000
Big Data,120000
Big Data,120000
Big Data,120100
Big Data,120300
Big Data,120300
Big Data,121000
Big Data,121100
Big Data,121200
Big Data,121400
Big Data,121500
Big Data,121790
Big Data,121800
Big Data,122000
Big Data,122000
Big Data,122000
Big Data,122000
Big Data,122000
Big Data,122200
Big Data,122200
Big Data,122200
Big Data,122300
Big Data,122500
Big Data,122500
Big Data,122800
Big Data,122900
Big Data,123000
Big Data,123000
Big Data,123000
Big Data,123000
Big Data,123000
Big Data,123200
Big Data,123400
Big Data,123400
Big Data,123400
Big Data,123800
Big Data,123900
Big Data,124000
Big Data,124000
Big Data,124100
Big Data,124200
Big Data,124300
Big Data,124300
Big Data,124500
Big Data,124500
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125000
Big Data,125100
Big Data,125300
Big Data,125600
Big Data,125636
Big Data,125636
Big Data,125700
Big Data,125700
Big Data,125700
Big Data,125780
Big Data,125780
Big Data,125780
Big Data,125780
Big Data,125780
Big Data,125800
Big Data,125800
Big Data,125800
Big Data,125800
Big Data,126000
Big Data,126000
Big Data,126100
Big Data,126100
Big Data,126800
Big Data,126900
Big Data,127000
Big Data,127000
Big Data,127000
Big Data,127200
Big Data,127300
Big Data,127800
Big Data,128000
Big Data,128100
Big Data,128100
Big Data,128200
Big Data,128200
Big Data,128200
Big Data,129000
Big Data,129400
Big Data,129400
